#Hit,Channel,DayTime,Energy,Duration,Amplitude,ASL,FRQC
5071,6,158.8080395,12,1001,74,15,285
5072,6,158.8062495,7,363,79,15,280
5073,22,158.5442405,0,28,49,19,158
5074,12,158.5205972,0,0,45,25,338
5075,22,158.4866775,0,5,45,19,154
5076,6,158.3719245,2,485,53,29,398
5077,6,157.7967335,5,188,72,15,294
5078,6,157.7925525,35,815,81,23,29
5079,7,157.792402,24,676,49,19,351
5080,1,157.7923948,23,638,49,19,369
5081,5,157.7923932,23,624,48,19,381
5082,4,157.7923895,23,627,48,19,372
5083,8,157.792387,21,592,48,19,402
5084,3,157.7923832,22,606,48,19,379
5085,2,157.792382,21,589,48,19,382
5086,22,157.6334435,0,1,45,19,173
5087,22,157.6308615,0,16,48,19,146
5088,6,157.6103225,27,1176,76,32,319
5089,6,157.6081928,19,728,84,32,29
5090,7,157.607654,4,150,45,23,426
5091,1,157.6076318,1,73,45,25,385
5092,4,157.6076145,0,22,45,23,411
5093,5,157.607613,2,83,45,23,399
5094,6,157.2022575,1,66,61,33,356
5095,6,157.2014215,3,362,62,33,462
5096,20,157.1707242,0,4,45,19,434
5097,22,157.0312115,0,47,50,19,155
5098,22,156.8812555,0,10,46,19,148
5099,12,156.7372858,0,0,45,25,430
5100,6,156.5030402,0,222,53,15,552
5101,6,156.5015538,23,1016,69,15,309
5102,6,156.4986802,0,7,62,15,464
5103,11,156.004467,0,40,49,25,339
5104,6,155.9977598,9,354,73,15,276
5105,22,155.9440135,0,30,46,19,148
5106,6,155.9132975,0,56,48,25,434
5107,6,155.9112732,0,4,55,25,590
5108,6,155.892197,3,86,70,25,376
5109,6,155.890776,5,12,82,25,28
5110,6,155.8895375,8,101,71,25,297
5111,6,155.8888358,3,12,78,25,284
5112,11,155.6257495,0,4,45,25,406
5113,20,155.5961225,0,15,46,19,445
5114,18,155.2426182,0,0,45,19,387
5115,11,155.0386668,1,192,46,25,361
5116,22,155.0162715,0,10,46,19,147
5117,22,154.8538765,1,55,50,19,147
5118,1,154.8285152,0,0,45,19,426
5119,12,154.6730452,15,1090,50,25,245
5120,11,154.672581,2,221,48,25,322
5121,22,154.5504625,0,10,46,19,152
5122,10,154.4256578,3,225,49,27,276
5123,6,154.3255295,6,369,68,15,288
5124,6,154.3230885,3,76,69,15,286
5125,6,154.3220592,4,28,77,15,275
5126,22,154.1119145,0,11,48,19,153
5127,22,153.8904575,0,1,45,19,168
5128,11,153.68491,0,83,46,25,350
5129,22,153.6338975,0,1,45,19,174
5130,6,153.2432185,9,240,73,15,316
5131,22,153.2217095,0,4,45,19,151
5132,22,153.2171245,0,22,51,19,143
5133,22,153.0510255,1,63,50,19,130
5134,12,152.7791498,0,18,47,25,334
5135,6,152.3131208,7,80,72,15,276
5136,6,152.3121795,2,21,70,15,284
5137,6,152.2746025,1,88,59,26,421
5138,6,152.2738575,0,2,49,26,827
5139,6,152.2724268,17,633,79,26,27
5140,22,151.9673245,0,35,49,15,151
5141,16,151.7891902,1,94,47,21,383
5142,22,151.6751915,0,11,47,19,155
5143,11,151.1022858,0,90,45,25,378
5144,6,150.947799,10,224,70,15,29
5145,6,150.719234,13,49,71,26,285
5146,6,150.7178658,0,5,60,26,340
5147,10,150.6848165,2,177,49,27,291
5148,22,150.6682725,0,5,45,19,161
5149,6,150.3846695,0,1,51,26,627
5150,13,150.1875172,6,29,52,19,327
5151,11,149.329485,0,0,45,25,401
5152,13,149.221925,1,80,48,19,308
5153,22,148.3881805,0,15,47,15,159
5154,10,148.2482678,0,0,45,27,319
5155,22,147.8641645,0,13,47,15,149
5156,13,147.6809572,2,157,49,19,308
5157,6,147.5820568,0,5,58,15,499
5158,22,147.4702715,0,10,48,15,161
5159,6,147.2450248,0,4,50,15,695
5160,6,147.2444095,0,1,48,15,53
5161,6,147.1861075,0,4,48,15,594
5162,6,146.88312,7,312,69,15,293
5163,6,146.4441078,0,5,59,23,37
5164,13,146.2734408,0,39,47,21,422
5165,6,146.2090928,8,792,73,15,287
5166,22,145.9957885,0,1,45,15,156
5167,6,145.6540405,2,117,66,15,307
5168,6,145.652425,2,11,74,15,288
5169,10,145.4034512,1,135,48,27,300
5170,6,145.1470095,5,165,73,15,30
5171,6,145.1456768,4,273,73,15,275
5172,6,144.6135928,0,165,48,15,501
5173,6,144.5634612,0,2,55,15,601
5174,11,144.5075032,0,1,46,25,446
5175,10,144.4383202,0,0,45,27,366
5176,6,144.1942062,7,82,68,15,278
5177,12,143.9943102,4,311,49,25,324
5178,6,143.8157255,7,391,73,26,285
5179,6,143.648602,1,16,66,23,361
5180,6,143.64385,7,46,69,23,22
5181,6,143.6424655,0,6,60,23,565
5182,16,143.2924065,1,77,47,21,321
5183,13,143.217762,4,205,54,21,244
5184,12,143.0842148,0,0,45,25,325
5185,11,143.0838982,0,9,45,25,456
5186,6,143.0765515,0,1,48,15,469
5187,6,143.0734215,9,635,71,23,297
5188,22,143.0732885,0,31,47,15,154
5189,16,143.0241835,5,396,50,21,327
5190,6,142.893373,3,47,69,23,294
5191,6,142.8925605,0,6,66,23,349
5192,6,142.8911432,0,4,54,23,570
5193,12,142.6617035,0,69,46,25,328
5194,22,142.6363918,0,11,47,15,151
5195,10,142.577004,2,209,47,27,294
5196,12,142.574124,2,194,49,25,349
5197,6,142.4008338,5,200,69,21,307
5198,6,142.3995445,1,7,68,25,320
5199,6,142.357621,0,0,46,23,828
5200,6,142.3541935,7,196,70,23,284
5201,12,142.049238,10,650,51,25,17
5202,16,142.02215,1,95,47,21,336
5203,6,141.5991228,7,502,68,15,322
5204,6,141.5979545,0,7,62,21,370
5205,6,141.5971775,0,6,62,21,395
5206,6,141.5959345,0,6,64,21,368
5207,6,141.5753435,12,817,79,21,298
5208,11,141.5469595,0,66,46,25,372
5209,6,141.453147,0,6,65,28,405
5210,6,141.4506738,1,242,56,28,445
5211,6,141.4496905,28,843,85,34,281
5212,7,141.4493542,16,498,47,21,405
5213,1,141.449351,15,495,47,21,426
5214,5,141.4493445,15,474,47,21,416
5215,4,141.4493432,15,481,47,21,428
5216,3,141.4493405,14,453,47,21,466
5217,2,141.449333,14,450,46,19,442
5218,8,141.4493272,13,437,46,19,469
5219,13,140.988787,0,5,46,21,421
5220,6,140.4442922,4,193,69,15,317
5221,6,140.4430005,0,6,66,15,343
5222,10,140.382334,0,14,46,27,370
5223,22,140.2296678,1,65,49,15,144
5224,13,140.214618,0,6,46,19,378
5225,6,140.1389462,9,467,71,21,286
5226,6,140.137836,4,281,72,21,274
5227,6,139.9932422,0,6,60,27,490
5228,6,139.9924112,0,4,57,27,685
5229,3,139.8085002,0,13,46,21,406
5230,9,139.7300855,2,132,48,21,323
5231,10,139.7292195,1,129,47,27,299
5232,12,139.7288545,2,192,46,25,333
5233,11,139.6807882,5,441,47,25,370
5234,6,139.5323692,0,2,51,26,665
5235,1,139.3510335,0,6,46,19,442
5236,6,139.2226562,0,8,65,15,368
5237,10,138.6728648,3,335,47,27,333
5238,22,138.1002028,0,36,48,15,157
5239,16,138.090402,0,20,47,21,448
5240,6,138.0218565,8,592,76,15,293
5241,10,137.96303,2,222,48,27,288
5242,6,137.698245,1,68,61,25,295
5243,6,137.6970208,5,454,72,25,283
5244,22,137.6961568,1,47,51,19,146
5245,6,137.6957122,0,2,49,25,752
5246,6,137.6940922,19,662,82,25,29
5247,4,137.6936575,2,85,45,19,388
5248,7,137.693612,3,135,45,19,396
5249,5,137.6936048,0,0,45,19,446
5250,1,137.6935655,0,9,45,19,426
5251,12,137.380628,9,725,49,26,278
5252,11,137.3803015,0,10,46,25,408
5253,6,137.3311145,0,18,60,31,356
5254,6,137.3292715,0,0,47,31,686
5255,6,137.3283362,3,12,78,31,288
5256,6,137.159148,3,191,63,27,282
5257,6,137.1583345,0,4,54,27,748
5258,6,137.15563,4,123,71,27,281
5259,6,137.1010005,1,170,65,30,366
5260,12,136.7113912,3,296,48,26,322
5261,12,136.702183,0,0,45,26,372
5262,11,136.6817,0,22,45,25,372
5263,6,136.5823745,1,133,59,15,303
5264,10,136.5194475,0,26,45,27,334
5265,11,136.0042798,5,413,53,25,306
5266,10,135.7859622,1,111,49,27,25
5267,22,135.5503128,0,23,47,19,155
5268,6,135.3763858,1,15,62,15,349
5269,6,135.3757428,1,250,61,15,309
5270,13,135.3335635,0,0,45,19,434
5271,6,135.165652,1,239,68,19,325
5272,10,135.0907085,0,27,45,26,316
5273,6,135.048671,3,678,61,19,283
5274,6,135.0007728,4,286,68,21,280
5275,22,134.9080768,0,37,49,15,136
5276,6,134.8218568,0,0,48,23,764
5277,6,134.7646778,6,174,69,23,302
5278,6,134.7631938,2,100,64,23,285
5279,6,134.7018148,5,166,73,26,310
5280,6,134.6999042,13,373,83,26,25
5281,7,134.6995285,1,60,45,19,385
5282,6,134.6770412,3,375,66,33,345
5283,6,134.4428605,0,110,55,33,413
5284,6,134.4413532,4,12,80,33,276
5285,6,134.2628165,4,347,70,34,277
5286,6,134.261618,1,129,70,34,380
5287,6,134.121241,7,326,68,31,274
5288,6,134.1189378,0,86,49,31,393
5289,6,134.116848,0,1,56,31,578
5290,22,133.8809168,0,5,45,15,148
5291,6,133.5533612,0,7,54,15,544
5292,6,133.399761,2,223,66,15,300
5293,6,133.2759688,12,968,66,19,368
5294,6,133.1743875,0,0,45,23,812
5295,6,132.9433148,0,0,46,23,805
5296,6,132.941469,0,7,61,23,430
5297,11,132.869327,0,85,46,25,336
5298,6,132.5889222,0,6,62,19,474
5299,6,132.5621962,3,404,60,19,411
5300,6,132.3097375,0,20,62,19,366
5301,6,132.167152,0,4,54,19,617
5302,6,131.9931145,3,240,71,19,311
5303,6,131.991242,16,465,83,19,25
5304,7,131.990876,2,87,45,19,388
5305,22,131.6254868,0,1,45,15,154
5306,22,131.5922158,0,38,50,15,131
5307,16,131.38786,0,0,45,21,39
5308,11,131.3224842,4,332,49,25,354
5309,6,131.290119,0,4,55,15,548
5310,13,130.8586468,1,108,46,21,342
5311,6,130.663421,7,790,71,15,286
5312,6,130.661778,4,192,71,15,327
5313,6,130.6578052,45,955,89,25,275
5314,1,130.6575722,28,702,49,21,353
5315,4,130.657572,28,703,49,19,346
5316,5,130.6575702,28,693,49,19,341
5317,7,130.657566,28,700,49,19,325
5318,3,130.6575648,27,674,49,19,352
5319,2,130.6575635,26,674,49,15,337
5320,8,130.6575595,26,660,49,15,358
5321,6,130.4059035,9,627,76,37,274
5322,6,130.4041382,4,33,78,37,273
5323,13,130.3646332,0,27,45,21,423
5324,22,130.2132998,1,73,51,15,135
5325,11,130.1810518,3,275,50,25,314
5326,6,129.9636485,1,73,63,29,379
5327,6,129.9594142,38,788,88,29,17
5328,4,129.959281,24,646,49,21,374
5329,5,129.9592795,23,628,48,21,381
5330,7,129.9592772,24,662,49,21,343
5331,1,129.959275,23,635,49,21,371
5332,3,129.9592735,22,620,48,19,381
5333,2,129.9592655,22,604,48,19,378
5334,8,129.9592628,21,588,48,19,386
5335,22,129.8162358,0,10,47,19,158
5336,6,129.734595,5,403,74,36,328
5337,6,129.6417388,4,272,69,36,308
5338,6,129.6402375,0,24,53,36,398
5339,6,129.534072,1,237,61,36,346
5340,6,129.4940972,0,21,61,36,354
5341,22,129.3966558,0,39,48,19,160
5342,10,129.1765385,0,1,46,27,366
5343,10,129.1609392,0,10,47,27,345
5344,6,129.156092,5,22,67,21,327
5345,6,129.0984555,0,6,53,21,585
5346,9,128.890362,1,110,46,21,371
5347,6,128.4941782,5,156,71,15,295
5348,6,128.4928872,2,49,73,15,254
5349,6,128.4922378,15,550,76,15,281
5350,6,128.490376,15,546,81,32,27
5351,11,128.3339972,0,4,47,25,366
5352,10,128.1210898,0,5,46,27,381
5353,10,127.8419855,0,0,45,27,396
5354,6,127.5664918,0,38,61,15,332
5355,6,127.5656492,9,417,74,15,329
5356,6,127.5644378,2,430,51,15,595
5357,6,127.5631562,6,246,45,15,403
5358,7,127.5631295,7,283,45,19,400
5359,1,127.5630688,3,121,45,19,410
5360,4,127.5630578,3,119,45,19,400
5361,5,127.563047,2,75,45,19,399
5362,6,127.4562812,0,2,57,32,579
5363,6,127.4556788,2,30,65,32,303
5364,6,127.4544032,0,6,63,32,427
5365,6,127.4504252,0,0,45,32,663
5366,6,127.4482938,55,1082,90,32,25
5367,7,127.448019,36,811,51,21,292
5368,5,127.448017,35,786,51,21,308
5369,1,127.4480165,35,786,51,23,311
5370,4,127.4480145,35,790,51,21,315
5371,3,127.4480118,35,55,51,21,321
5372,8,127.4480108,34,761,50,21,317
5373,2,127.4480075,34,765,50,21,315
5374,6,127.4321285,5,90,73,39,278
5375,6,127.4313388,0,3,47,39,760
5376,6,127.430599,7,17,83,39,30
5377,6,127.3923598,0,23,57,40,408
5378,6,127.3876945,0,0,47,40,38
5379,6,127.3855072,0,5,57,40,532
5380,6,127.3845355,7,320,77,40,283
5381,6,127.3059342,2,41,69,40,296
5382,6,127.3022412,3,11,79,40,31
5383,6,127.2855335,5,121,72,40,283
5384,6,127.2847018,0,5,52,40,719
5385,6,127.280823,44,942,88,40,275
5386,7,127.2805858,27,702,49,27,337
5387,4,127.2805748,26,672,49,27,360
5388,1,127.280574,26,680,49,28,346
5389,5,127.280573,26,674,49,27,354
5390,2,127.280565,24,640,49,27,364
5391,8,127.280565,24,638,49,27,369
5392,3,127.2805648,25,660,49,27,361
5393,22,127.1961198,0,11,48,15,151
5394,6,127.1960595,3,34,68,42,334
5395,6,127.192523,33,751,87,42,18
5396,7,127.192381,21,613,48,29,362
5397,5,127.192369,20,591,48,29,381
5398,1,127.192367,20,575,48,29,394
5399,4,127.1923648,20,570,48,29,391
5400,3,127.1923578,19,553,48,29,418
5401,2,127.1923562,18,545,47,28,398
5402,8,127.1923562,18,531,47,28,414
5403,6,127.0867115,1,12,73,42,340
5404,6,127.0855365,3,11,76,42,279
5405,22,126.9312958,1,61,49,15,147
5406,6,126.8577672,1,400,67,39,44
5407,6,126.8537695,0,6,67,39,392
5408,6,126.852988,1,58,60,39,277
5409,6,126.8305188,0,10,60,40,419
5410,6,126.8292632,1,46,70,40,285
5411,6,126.8251335,36,948,80,40,255
5412,7,126.8248872,23,695,48,27,361
5413,5,126.8248722,22,667,48,27,386
5414,4,126.8248718,23,672,48,27,390
5415,1,126.8248712,23,670,48,27,387
5416,3,126.8248415,21,629,48,27,392
5417,2,126.8248358,20,614,47,27,397
5418,8,126.8248355,20,604,47,27,411
5419,6,126.7202468,1,12,67,37,386
5420,6,126.7177658,0,7,66,38,296
5421,6,126.7167902,0,7,51,38,508
5422,6,126.5963175,1,29,63,34,330
5423,6,126.4478038,4,134,69,33,296
5424,6,126.4469998,0,2,48,33,830
5425,6,126.441752,49,938,89,38,29
5426,7,126.4415935,33,53,50,27,324
5427,4,126.4415925,32,748,50,27,330
5428,1,126.4415918,32,752,50,27,334
5429,5,126.441591,32,749,50,27,334
5430,3,126.4415898,31,747,50,27,340
5431,8,126.4415878,30,724,50,26,338
5432,2,126.4415872,31,741,50,26,331
5433,12,126.359289,4,437,46,25,317
5434,6,126.3415755,0,139,54,38,485
5435,6,126.3405005,0,1,47,38,802
5436,6,126.338463,2,334,69,38,371
5437,13,126.1778878,1,105,47,21,300
5438,6,125.9806685,0,6,59,37,509
5439,6,125.8287788,5,229,72,15,285
5440,6,125.8272778,0,5,61,23,509
5441,6,125.8253755,27,830,84,23,277
5442,1,125.8250492,14,470,46,19,441
5443,7,125.8250492,15,509,46,19,393
5444,5,125.8250375,13,440,46,19,441
5445,3,125.8250365,12,425,46,19,466
5446,4,125.8250268,13,437,46,19,444
5447,2,125.825011,11,385,46,15,459
5448,8,125.8250042,11,372,46,15,469
5449,11,125.8192505,0,17,46,25,487
5450,6,125.397394,0,6,68,32,391
5451,6,125.3960642,4,650,72,32,326
5452,11,125.3873088,0,0,45,25,400
5453,6,125.3162912,1,7,72,25,337
5454,6,125.3154375,0,7,67,25,316
5455,6,125.2977655,2,65,71,26,288
5456,6,125.2966915,4,233,74,26,274
5457,6,125.2949778,0,6,65,26,438
5458,6,125.2943688,2,11,73,26,298
5459,13,125.1917698,0,32,48,21,385
5460,20,125.158102,3,289,48,19,293
5461,6,124.651447,2,28,68,15,283
5462,10,124.185352,0,14,46,26,374
5463,6,123.744134,3,387,68,15,464
5464,6,123.7430105,2,7,75,15,286
5465,10,123.7380702,3,30,48,27,282
5466,11,123.7378895,4,282,50,25,331
5467,16,123.4250482,0,15,46,21,465
5468,22,123.2971418,0,26,52,15,139
5469,6,123.26108,1,23,58,25,366
5470,6,123.2589095,0,7,52,25,482
5471,6,122.9323405,0,1,52,19,643
5472,6,122.9315045,0,6,68,19,375
5473,11,122.587509,4,0,45,25,399
5474,6,122.54736,1,10,67,19,388
5475,10,122.4434485,0,27,46,27,354
5476,10,122.4343228,1,52,47,27,309
5477,12,121.7329448,7,640,48,25,276
5478,11,121.7324622,1,226,46,25,405
5479,6,121.5446865,4,120,72,15,282
5480,11,121.5361625,1,105,48,25,368
5481,10,121.4643865,0,21,46,27,363
5482,13,121.4090392,0,13,46,21,457
5483,10,121.0461985,0,0,45,27,339
5484,21,120.9240285,10,401,53,19,109
5485,6,120.8309305,7,448,69,15,344
5486,6,120.7800895,4,76,70,21,289
5487,6,120.7793002,3,12,77,21,286
5488,6,120.7779125,2,105,64,27,371
5489,6,120.7768548,2,56,67,27,277
5490,22,120.6201128,0,15,47,15,155
5491,22,120.6139088,0,16,47,15,151
5492,6,120.576235,7,36,71,28,281
5493,6,120.5748038,0,5,60,28,549
5494,6,120.5740125,4,159,72,28,283
5495,12,120.1102358,2,168,50,25,320
5496,6,119.9720818,3,285,65,15,379
5497,6,119.971166,2,436,57,15,459
5498,12,119.6072538,0,0,45,25,357
5499,6,119.4728998,4,38,72,21,334
5500,6,119.4710095,3,13,76,21,272
5501,13,119.3066735,0,9,47,21,402
5502,6,118.7811092,4,560,68,15,335
5503,10,118.0971988,2,181,47,27,312
5504,11,118.096915,0,0,45,25,444
5505,6,117.9728395,1,6,69,15,374
5506,6,117.9712695,3,162,73,15,285
5507,12,117.8393572,10,48,50,25,254
5508,11,117.8390112,1,148,48,25,398
5509,6,117.6499955,2,138,67,25,305
5510,6,117.5959562,0,0,45,25,730
5511,13,117.2449092,2,154,49,21,299
5512,12,117.2201682,0,51,48,25,319
5513,13,115.9822418,2,131,49,21,310
5514,6,115.868259,0,143,53,15,46
5515,6,115.7649315,1,21,67,15,301
5516,12,115.700264,2,179,46,25,362
5517,6,115.5559608,0,32,56,19,378
5518,22,114.9066678,0,5,46,15,156
5519,22,114.8248018,0,6,47,15,147
5520,10,114.747459,1,60,48,27,291
5521,6,114.6879485,0,1,48,15,62
5522,6,114.682628,5,238,75,15,31
5523,12,114.4605285,2,252,48,26,327
5524,12,114.4271445,1,135,46,26,315
5525,11,114.4268278,0,9,45,25,487
5526,11,113.9122268,1,120,47,25,353
5527,16,113.7523432,1,75,46,21,400
5528,18,113.562134,0,0,45,19,383
5529,6,113.5235058,0,41,49,15,464
5530,18,113.5104532,0,9,48,19,318
5531,6,113.1638968,3,252,69,15,302
5532,6,113.162863,0,0,46,15,897
5533,6,113.1621202,9,17,73,15,27
5534,6,112.7523295,2,124,69,26,365
5535,6,112.7514815,2,11,77,26,280
5536,6,112.3562595,0,284,60,25,406
5537,6,112.300114,2,112,69,25,287
5538,6,112.2993442,1,107,69,25,386
5539,6,112.2945728,45,915,89,37,274
5540,7,112.294364,28,697,49,23,342
5541,1,112.2943632,28,704,49,25,349
5542,4,112.2943625,27,692,49,23,352
5543,5,112.294361,27,692,49,23,350
5544,3,112.2943572,27,677,49,23,358
5545,2,112.294356,26,675,49,23,346
5546,8,112.294352,25,653,49,23,359
5547,22,112.1202928,0,14,46,15,144
5548,22,112.1141138,0,9,46,15,158
5549,10,112.1036605,3,332,47,27,294
5550,6,112.0116828,0,69,55,36,360
5551,6,111.6419125,4,106,68,15,313
5552,6,111.639367,13,621,77,21,22
5553,6,111.481506,17,389,70,27,289
5554,13,111.317693,0,21,45,21,460
5555,6,111.1038638,2,127,72,26,296
5556,6,111.103073,3,12,78,26,282
5557,16,111.050833,1,98,46,21,397
5558,11,110.909003,2,234,47,23,360
5559,6,110.8347855,0,0,45,26,671
5560,6,110.8327858,0,356,57,26,44
5561,6,110.7759535,1,75,71,26,290
5562,6,110.7725462,34,799,86,26,30
5563,7,110.7723368,20,582,48,19,396
5564,1,110.7723322,20,577,48,21,393
5565,4,110.7723298,19,554,48,19,401
5566,5,110.772327,19,560,48,19,404
5567,3,110.7723205,18,543,47,19,425
5568,2,110.7723185,18,531,47,19,411
5569,8,110.7723182,17,36,47,19,423
5570,13,110.7712,0,0,45,21,420
5571,6,110.5527992,0,2,46,34,732
5572,10,110.470739,0,27,48,27,406
5573,16,110.2577308,1,82,48,21,351
5574,6,109.8738588,0,6,60,15,497
5575,11,109.8228,0,24,47,25,373
5576,11,109.7260905,0,0,45,25,395
5577,6,109.077841,0,0,45,15,804
5578,6,109.0748425,17,494,75,15,280
5579,6,109.0737258,3,12,78,15,281
5580,6,108.8665528,0,109,60,30,324
5581,10,108.8600262,4,389,48,27,288
5582,13,107.8574642,0,0,45,21,451
5583,6,107.7474965,2,170,72,15,382
5584,6,107.7425818,46,1047,89,37,20
5585,5,107.742256,28,702,50,25,328
5586,7,107.7422535,29,710,50,23,336
5587,4,107.7422495,28,695,50,19,345
5588,1,107.742248,28,696,49,19,345
5589,2,107.7422468,27,682,49,15,344
5590,8,107.7422458,27,678,49,15,364
5591,3,107.7422445,27,680,49,19,359
5592,11,107.3400768,0,13,45,23,498
5593,10,105.7531125,1,182,46,27,362
5594,14,105.6224318,0,0,45,19,507
5595,6,105.5289092,4,17,63,15,335
5596,6,105.5273355,1,7,68,15,315
5597,11,105.4849065,1,116,45,25,416
5598,6,104.9294718,4,111,72,15,281
5599,6,104.9264475,27,61,80,23,277
5600,5,104.9261828,15,480,47,19,424
5601,1,104.926182,16,497,47,19,423
5602,4,104.9261805,15,478,47,19,425
5603,7,104.9261782,16,494,47,19,427
5604,3,104.9261695,14,469,47,19,461
5605,8,104.9261625,13,428,46,15,464
5606,2,104.9261615,13,435,47,15,446
5607,11,104.8989148,0,20,46,23,407
5608,6,104.8664258,8,596,72,30,290
5609,11,104.7710268,0,24,46,23,381
5610,22,104.7600288,0,5,45,15,140
5611,6,104.0111745,10,809,71,15,291
5612,6,104.0084375,1,14,72,15,317
5613,6,104.007295,5,232,79,26,275
5614,10,103.4314828,0,1,46,27,333
5615,6,103.405376,7,598,73,15,281
5616,6,103.4039115,3,11,78,27,272
5617,6,102.551584,6,317,75,15,284
5618,6,102.549598,1,12,65,15,393
5619,6,102.5469248,28,790,84,15,273
5620,7,102.546602,14,459,47,15,425
5621,5,102.5466012,13,435,46,19,434
5622,1,102.546601,14,469,47,19,441
5623,4,102.5465905,13,439,46,19,451
5624,8,102.5465835,12,397,46,15,485
5625,3,102.5465802,12,414,46,19,499
5626,2,102.546568,11,381,46,15,485
5627,11,102.5024245,0,0,45,23,461
5628,22,102.3898938,0,19,47,15,154
5629,6,102.0898615,0,6,60,33,458
5630,10,101.9786535,3,385,46,27,329
5631,12,101.9272525,0,5,45,25,319
5632,12,101.7841578,2,197,46,26,327
5633,6,101.6358885,0,2,51,15,691
5634,16,101.5506092,0,37,45,21,417
5635,13,100.7344145,1,78,49,21,319
5636,6,100.6172052,5,363,72,15,333
5637,6,100.5572625,3,326,72,23,303
5638,6,100.5559705,3,16,76,23,287
5639,6,100.4453445,18,686,76,27,277
5640,6,100.02155,0,0,46,28,802
5641,6,99.810797,1,72,68,15,364
5642,6,99.8089298,3,134,72,19,289
5643,6,99.6962428,6,81,72,26,278
5644,6,99.6954768,5,79,68,26,289
5645,9,99.652412,1,104,45,21,392
5646,20,99.6504538,0,60,45,19,373
5647,13,99.5133498,0,35,46,21,423
5648,13,99.422273,0,44,46,21,338
5649,6,99.421246,6,752,66,29,291
5650,6,99.4196662,2,282,69,29,294
5651,6,99.4181048,6,286,78,29,30
5652,6,99.4163435,18,824,75,29,301
5653,6,99.237235,1,6,68,32,360
5654,10,99.1290618,0,0,45,27,333
5655,6,99.0165455,0,7,62,30,452
5656,6,98.955118,2,625,62,30,345
5657,6,98.4880702,4,272,72,19,280
5658,6,98.450619,6,340,75,23,287
5659,16,98.4121795,0,0,45,21,464
5660,11,98.2824602,0,0,45,23,440
5661,12,98.2409995,3,379,46,25,308
5662,6,97.8116182,1,135,62,15,356
5663,6,97.8078582,11,405,74,15,283
5664,6,97.5255398,7,341,76,26,285
5665,6,97.5244545,2,150,71,26,314
5666,10,97.4792712,0,0,45,27,351
5667,6,97.4237258,2,101,71,29,324
5668,6,97.4181512,45,886,83,29,29
